name,url,rating,num_reviews,location,categories,last_reviews_count,errors_at,address,menu_url,menu_items_scraped_flag,top_food_items
Mulata Kitchen,/biz/mulata-kitchen-oak-park,4.5,76,"Chicago, IL","Brazilian, Coffee & Tea, Sandwiches",75,-1,"136 N Oak Park Ave, Oak Park, IL 60301",,0,"['Cafe Miel', 'Carne Louca Sandwich', 'Beef Empanada', 'Lentil Soup', 'Turkey Meltdown', 'Hearts of Palm Empanadas', 'Chicken Empanada']"
Fry The Coop,/biz/fry-the-coop-chicago-3,4.5,66,"Chicago, IL","American (Traditional), Waffles, Sandwiches",68,-1,"1529 W Chicago Ave, Chicago, IL 60642",,0,[]
Lou Malnati’s Pizzeria,/biz/lou-malnatis-pizzeria-lincolnwood,4.0,646,"Chicago, IL","Pizza, Italian",646,-1,"6649 N Lincoln Ave, Lincolnwood, IL 60712",,0,"['Express Personal Deep Dish Pizza', 'The Malnati Chicago Classic', 'Malnati Salad', 'Small Gluten-free Thin Crust Pizza', 'Spinach Salad', 'Caesar Salad with Grilled Chicken']"
Onward,/biz/onward-chicago-2,4.5,98,"Chicago, IL","American (New), Desserts, Cocktail Bars",98,-1,"6580 N Sheridan Rd, Chicago, IL 60626",,0,"['Crawfish Arancini', 'Avocado Smoked Salmon Toast', 'Blackened Diver Scallops', 'Chicken Liver', 'Apple Cake', 'Vermont Bijou Polenta', 'Duck Sausage Sandwich', 'Bavette Steak', 'Blackened Shrimp Tacos', 'Short Rib Melt']"
Paladar,/biz/paladar-chicago-2,4.0,333,"Chicago, IL","Cuban, Cocktail Bars, Sandwiches",333,-1,"2252 N Western Ave, Chicago, IL 60647",,0,"['Ropa Vieja', 'Stuffed Shrimp', 'Cuban Sandwich', 'Red Snapper', 'Roasted Pork', 'Carne Al Carbon', 'Spicy Avocado Salad', 'Goat Stew', 'Guava and Cheese Empanada', 'Skirt Steak']"
Ceviche,/biz/ceviche-chicago-3,4.0,215,"Chicago, IL","Seafood, Peruvian, Steakhouses",215,-1,"2554 W Diversey Ave, Chicago, IL 60647",,0,"['Lomo Saltado', 'Arroz Con Mariscos', 'Papa Rellena', 'Huancainas', 'Filet Mignon', 'Anticuchos', 'Conquistador', 'Pollo Saltado']"
BITES asian kitchen + bar,/biz/bites-asian-kitchen-bar-chicago-3,4.0,508,"Chicago, IL","Japanese, Sushi Bars, Chinese",508,-1,"3313 N Clark St, Chicago, IL 60657",,0,"['Spicy Crab Rangoon', 'Korean Sliders', 'Crying Tiger Steak', 'Jumbo Shrimp Shumai', 'Avocado Tempura', 'Garlic Edamame', 'Tuna Tostada', 'BBQ Pork Fried Rice', 'Drunk Chicks', 'Crying Amigo Tacos']"
Simply Pasteur,/biz/simply-pasteur-chicago,4.0,980,"Chicago, IL","Vietnamese, Wine Bars, Cocktail Bars",980,"[(0, 0)]","5525 N Broadway, Chicago, IL 60640",,0,"['Spring Rolls', 'Dumplings', 'Lemongrass Chicken', 'Roasted Duck- Sandwich', 'Avocado Wonton', 'Coconut Shrimp', 'Caramelized Pork Chop- Sandwich', 'Grilled Beef- Sandwich']"
Shady Park,/biz/shady-park-tempe,3.5,254,"Phoenix, AZ","Pizza, Music Venues, Sports Bars",253,-1,"26 E University Dr, Tempe, AZ 85281",,0,[]
H Mart - Niles,/biz/h-mart-niles-niles,4.0,514,"Chicago, IL","Grocery, Korean, Food Court",514,"[(0, 0)]","801 Civic Center Dr., Niles, IL 60714",,0,"['Fresh Fish', 'Sashimi', 'Korean BBQ', 'Pork Belly', 'Short Ribs', 'Bini Bakery', 'Seaweed Salad', 'Ramen Noodles', 'Tilapia']"
DryHop Brewers,/biz/dryhop-brewers-chicago,4.0,759,"Chicago, IL","Breweries, American (New)",759,"[(700, 758)]","3155 N Broadway, Chicago, IL 60657",,0,"['Fried Chicken Sandwich', 'Blackened Tilapia Tacos', 'Crispy Buttermilk Fried Chicken', 'Fish Tacos', 'French Toast', 'Skillet Mac', 'Pork Chop', 'Green Curry', 'Mr. Banana Grabber', 'Short Rib Brisket']"
Janik’s Cafe,/biz/janiks-cafe-chicago-2,4.0,539,"Chicago, IL","Breakfast & Brunch, Cafes, Juice Bars & Smoothies",539,-1,"2011 W Division St, Chicago, IL 60622",,0,"['Chilaquiles', 'One Belgian Waffle Combo', 'Huevos Rancheros', 'Cuban Sandwich', 'Buffalo Chicken Wrap', 'Crab Cake Benedict']"
Smoque BBQ,/biz/smoque-bbq-chicago,4.5,4121,"Chicago, IL",Barbeque,4120,"[(1660, 4116), (0, 0)]","3800 N Pulaski Rd, Chicago, IL 60641",,0,"['Brisket Plater Slice Brisket', 'Mac N Cheese Guy', 'St. Louis Ribs', 'Baby Back Ribs', 'Pulled Pork Sandwich', 'Brisket Sandwich', 'Chopped Brisket', 'Beef Brisket', 'Brisket Chili', 'Texas Sausage']"
Seoul Taco,/biz/seoul-taco-chicago-2,4.0,693,"Chicago, IL","Korean, Mexican, Asian Fusion",694,-1,"738 N Clark St, Chicago, IL 60654",,0,"['Gogi Bowl', 'Tofu', 'Quesadilla', 'Bulgogi Steak', 'Queso', '3 Tacos', 'Og Kimchi', 'Salad Mix Blend']"
West Town Bakery & Diner,/biz/west-town-bakery-and-diner-chicago,3.5,414,"Chicago, IL","Diners, Bakeries",414,-1,"1916 W Chicago Ave, Chicago, IL 60622",,0,"['French Toast', 'Wedding Cake', 'Benedict Fresca', 'Lemon Almond', 'Pulled Short Ribs', 'Eggs Benedict', 'Short Rib Benedict', 'Steak and Eggs', 'Cream Cheese Frosting', 'Cronuts']"
Le Bouchon,/biz/le-bouchon-chicago,4.0,546,"Chicago, IL",French,546,-1,"1958 N Damen Ave, Chicago, IL 60647",,0,"['French Onion Soup', 'Steak Frites', 'Steak Tartare', 'Frog Legs', 'Foie Gras', 'Profiteroles', 'Lamb Shank', 'Trout', 'Cassoulet', 'Lyonnaise Salad']"
Half Shell,/biz/half-shell-chicago,4.0,721,"Chicago, IL",Seafood,721,-1,"676 W Diversey Pkwy, Chicago, IL 60614",,0,"['King Crab Legs', 'Snow Crab Legs', 'Crab Combo Dinner', 'Crab Cakes', 'Fried Shrimp', 'Alaskan King Crab', 'Jumbo Shrimp', 'Lobster Bisque', 'Blue Point Oysters', 'Soft Shell Crab']"
Indian Garden Restaurant,/biz/indian-garden-restaurant-chicago-2,3.5,753,"Chicago, IL","Indian, Buffets, Vegetarian",753,"[(340, 751)]","247 E Ontario St, Chicago, IL 60611",,0,"['Tandoori Chicken', 'Basmati Rice', 'Lehsuri Murg Tikka', 'Chicken Biryani', 'Gulab Jamun', 'Malai Kofta', 'Chicken Korma']"
The Allis,/biz/the-allis-chicago-3,4.0,780,"Chicago, IL","Lounges, American (New)",780,-1,"113-125 N Green St, Chicago, IL 60607",,0,"['Avocado Toast', 'French Toast', 'Finger Sandwiches', 'Smoked Salmon', 'Eggs Benedict', 'Baked Eggs', 'Allis Breakfast', 'Poached Egg', 'Allis Tower', 'Red Velvet Cupcakes']"
SideDoor,/biz/sidedoor-chicago,4.0,503,"Chicago, IL","Gastropubs, American (Traditional)",503,-1,"100 E Ontario St, Chicago, IL 60611",,0,"['Prime Rib Sandwich', 'Pastrami Sandwich', 'Fork and Knife Pastrami', 'Brussel Sprout Salad', 'Wedge Salad', 'Fish and Chips', 'Prime Rib Chili', 'Deviled Eggs', 'Lobster Mac', 'House Smoked Pastrami']"
Las Palmas,/biz/las-palmas-chicago,4.0,678,"Chicago, IL","Mexican, Latin American",678,-1,"1835 W North Ave, Chicago, IL 60622",,0,"['Fajitas', 'La Casa Borracha', 'Ceviche', 'Enchayotadas', 'Empanadas', 'Queso Fundido', 'Asada', 'Mar Y Tierra', 'La Calabaza', 'Flan']"
AO Hawaiian Hideout,/biz/ao-hawaiian-hideout-chicago,4.0,417,"Chicago, IL","Asian Fusion, Hawaiian, Music Venues",417,-1,"1315 S Wabash Ave, Chicago, IL 60605",,0,[]
Flaco’s Tacos,/biz/flacos-tacos-chicago,3.5,829,"Chicago, IL",Mexican,829,-1,"725 S Dearborn St, Chicago, IL 60605",,0,"['Cowboy Taco', 'Pulled Pork Tamale', 'Special Taco Tuesday Special-pick Up Only', 'Al Pastor Taco', 'Mini Burritos Thursday Special']"
Cochon Volant Brasserie,/biz/cochon-volant-brasserie-chicago,4.0,738,"Chicago, IL","French, Brasseries",738,-1,"100 W Monroe St, Chicago, IL 60603",,0,"['Le Cheeseburger Royale', 'French Onion Soup', 'Avocado Toast', 'Eggs Benedict', 'Thick Cut Bacon', 'Steak Frites', 'Steak Tartare', 'Truffle Pasta', 'Chicken Liver', 'Caesar Salad']"
Lowcountry South Loop,/biz/lowcountry-south-loop-chicago,4.0,312,"Chicago, IL","Cajun/Creole, Bars, Seafood",312,-1,"1132 S Wabash Ave, Chicago, IL 60605",,0,"['Snow Crab Legs', 'Seafood Boil', 'King Crab Legs', 'Garlic Noodles', 'Everythang', 'Person Combo', 'Deep Fried Oreos', 'Jalapeno Cornbread', 'Crab Boil', 'Garlic Beignets']"
Buddy Guy’s Legends,/biz/buddy-guys-legends-chicago,4.0,566,"Chicago, IL","Jazz & Blues, Music Venues, Cajun/Creole",566,-1,"700 S Wabash Ave, Chicago, IL 60605",,0,[]
Heaven on Seven Wabash,/biz/heaven-on-seven-wabash-chicago,4.0,449,"Chicago, IL","Cajun/Creole, Southern",449,-1,"111 N Wabash Ave, Chicago, IL 60602",,0,"['Gumbo', 'Louisiana Crab Cakes', 'Louisiana Crab Cake', 'Fried Shrimp', 'Fried Chicken', 'Andouille Sausage', 'Red Beans and Rice', 'Bayou Jalapeno Cheddar Corn Blasters', 'Oysters', 'Pecan Pie']"
Viaggio Ristorante & Lounge,/biz/viaggio-ristorante-and-lounge-chicago,4.5,706,"Chicago, IL",Italian,706,"[(540, 705)]","1330 W Madison St, Chicago, IL 60607",,0,"['Meatball Salad', 'Chicken West Loop', 'Eggplant Stack', 'Lobster Ravioli', 'Eight Finger Cavatelli', 'Chicken Parm', 'Eggplant Parm', 'Chilean Sea Bass', 'Fried Calamari', 'Chocolate Lava Cake']"
Ay Ay Picante,/biz/ay-ay-picante-chicago-3,4.0,579,"Chicago, IL","Seafood, Peruvian",579,-1,"4569 N Elston Ave, Chicago, IL 60630",,0,"['Lomo Saltado', 'Huancainas', 'Papa Rellena', 'Pollo Saltado', 'Arroz Con Mariscos', 'Anticuchos', 'Papas a La Diabla Con Bistec', 'Arroz Con Pollo', 'Filet Mignon', 'Bistec Encebollado']"
Milk & Honey Cafe,/biz/milk-and-honey-cafe-chicago,3.5,785,"Chicago, IL","Breakfast & Brunch, Sandwiches, Cafes",785,"[(680, 783)]","1920 W Division St, Chicago, IL 60622",,0,"['Huevos Rancheros', 'Orange Brioche French Toast', 'Smoked Salmon Plate', 'Scrambled Egg Panini', 'Avocado Sandwich', 'Salmon Bagel', 'Toasted Almond Orange French Toast', 'Chicken Sausage', 'Breakfast Panini', 'Roast Beef Sandwich']"
The Park,/biz/the-park-phoenix,2.5,409,"Phoenix, AZ","Beer Gardens, Music Venues, American (Traditional)",409,-1,"3 S 2nd St, Phoenix, AZ 85004",,0,[]
PR Italian Bistro,/biz/pr-italian-bistro-chicago,4.0,703,"Chicago, IL","Italian, Cocktail Bars, American (New)",703,"[(180, 702)]","3908 N Sheridan Rd, Chicago, IL 60613",,0,"['Pizza Rustica', 'Potato Rosemary Pizza', 'Caesar Salad', 'Rustica Salad', 'Tutta Pizza', 'Panna Cotta']"
Silom 12,/biz/silom-12-chicago,4.0,423,"Chicago, IL",Thai,424,-1,"1846-48 N Milwaukee Ave, Chicago, IL 60647",,0,"['Crab Rangoon', 'Panang Curry', 'Green Curry', 'Drunken Noodle', 'Summer Wraps', 'Paht Siew', 'Red Curry', 'Crispy Coconut Shrimp', ""Silom's Hot and Sour Soup"", 'Fresh Papaya Salad']"
Monti’s,/biz/montis-chicago,4.5,637,"Chicago, IL","Cheesesteaks, Pizza, Chicken Wings",638,-1,"4757 N Talman Ave, Chicago, IL 60625",,0,"['South Side Johnny Cheesesteak', 'Soft Pretzel Nuggets', 'Cheesesteak Hoagie', 'Niko the Greek Cheesesteak', 'Roast Pork Loin Grinder', 'Roasted Turkey Grinder']"
Chicken & Farm Shop,/biz/chicken-and-farm-shop-chicago,4.0,373,"Chicago, IL","American (Traditional), Southern, Chicken Shop",373,"[(300, 372)]","113-125 N Green St, Chicago, IL 60607",,0,"['Chicken and Waffle Special', 'Fried Chicken Sandwich', 'Dirty Burger', 'Rotisserie Chicken', 'Chicken Nuggets', 'Apple Pie', 'Buttermilk Fried Chicken', 'Fried Brussels', 'BBQ Fried Chicken', 'Chicken Breast']"
Papa’s Cache Sabroso,/biz/papas-cache-sabroso-chicago,4.0,519,"Chicago, IL","Latin American, Puerto Rican, Chicken Shop",519,"[(0, 0)]","2517 W Division St, Chicago, IL 60622",,0,"['Steak Jibaritos Tuesday Special', 'Chicken Jibaritos Tuesday Special', 'Jibarito Con Arroz', '1 Pork Chop with Rice Thursday Special']"
Formento’s,/biz/formentos-chicago,4.0,546,"Chicago, IL","Italian, Venues & Event Spaces",546,-1,"925 W Randolph St, Chicago, IL 60607",,0,"['Squid Ink Pasta', 'Bucatini Carbonara', 'Whipped Ricotta', 'Fried Chicken', 'Brick Chicken', 'Kale Salad', 'Avocado Toast', 'Fried Calamari', 'Shrimp Scampi', ""Nonna's Relish Tray""]"
Carnitas Uruapan,/biz/carnitas-uruapan-chicago-2,4.5,414,"Chicago, IL",Mexican,414,-1,"1725 W 18th St, Chicago, IL 60608",,0,"['Chicharron', '1 Lb. Pork Carnitas', '1/2 Pound Carnitas']"
Quality Crab & Oyster Bah,/biz/quality-crab-and-oyster-bah-chicago,4.0,457,"Chicago, IL","Seafood, American (Traditional), Live/Raw Food",457,-1,"1962 N Halsted, Chicago, IL 60614",,0,"['Coconut Cake', 'Sizzling Garlic Shrimp', 'Dozen Oysters', 'Crunchy Fish Tacos', 'Original Seafood Roll', 'New England Clam Chowder', 'Chilled Seafood Platter', 'Fried Oyster Benedict', 'Poke Poke', '1/2 Dozen Oysters']"
Corey’s NYC Bagel Deli,/biz/coreys-nyc-bagel-deli-chicago,4.0,388,"Chicago, IL","Bagels, Delis, Breakfast & Brunch",388,-1,"515 N Dearborn St, Chicago, IL 60654",,0,"['Bagel and Lox Spread', 'Breakfast Bagel and 12 Oz. Tropicana Oj', 'Smoked Salmon Sandwich', 'Nova Lox Sandwich', '1 Egg White Breakfast']"
Beatnik On The River,/biz/beatnik-on-the-river-chicago-3,3.5,197,"Chicago, IL","Cocktail Bars, Mediterranean",197,-1,"180 N Upper Wacker Dr, Chicago, IL 60606",,0,"['Curry Meatballs', 'Pork Cheek Fried Rice', 'Baba Ghanoush', 'Steak Kabob', 'Fried Chicken', 'Fattoush Salad', 'Double Cheeseburger', 'Avocado Toast', 'Charred Broccolini', 'Red Curry Noodles']"
Banh Mi,/biz/banh-mi-chicago-3,4.0,306,"Chicago, IL",Vietnamese,306,-1,"3141 N Broadway St, Chicago, IL 60657",,0,"['Seitan Spring Roll', 'BBQ Pork Sandwich', 'Wonton Soup', 'Lemongrass Chicken Sandwich', 'Curry Chicken Sandwich', 'Grilled Beef Sandwich', 'Shredded Chicken Sandwich', 'Traditional Vietnamese Pho', 'Papaya Salad']"
Aloha Eats,/biz/aloha-eats-chicago,4.0,938,"Chicago, IL","Hawaiian, Barbeque",938,"[(580, 938), (0, 0)]","2534 N Clark St, Chicago, IL 60614",,0,"['Chicken Katsu', 'Spam Musubi', 'Loco Moco', 'Kalua Pork', 'Tofu Katsu', 'Mini Chicken Katsu', 'Hawaiian BBQ Short Ribs', 'Pork Katsu', 'Fried Shrimp', 'Spam Loco Moco']"
CRĪO Bar and Restaurant,/biz/cr%C4%ABo-bar-and-restaurant-chicago-3,4.5,371,"Chicago, IL","Latin American, Breakfast & Brunch",371,"[(200, 370)]","2506 N Clybourn Ave, Chicago, IL 60614",,0,"['Steak Skillet', 'Fish Tacos', 'Steak Frites', 'Chile Relleno', 'Nutella French Toast', 'Stuffed Poblano Omelette', 'Eggs Benedict', 'Skirt Steak', 'Chorizo Burger', 'Chimichurri']"
Noodles In the Pot,/biz/noodles-in-the-pot-chicago,4.0,693,"Chicago, IL","Thai, Noodles",693,-1,"2453 N Halsted St, Chicago, IL 60614",,0,"['Pad Thai', 'Crab Rangoon', 'Spring Rolls', 'Chicken Coconut Curry', 'Pad See Eiw', 'Panang Curry', 'Green Curry', 'Crazy Noodles', 'Cucumber Salad', 'Thai Rolls']"
Francesca’s on Taylor,/biz/francescas-on-taylor-chicago-2,4.0,477,"Chicago, IL",Italian,477,"[(380, 476)]","1400 W Taylor St, Chicago, IL 60607",,0,"['Seafood Pasta', 'Veal Medallions', 'Linguine Al Sugo Di Gamberi', 'Quattro Stagioni Pizza', 'Caprese Salad', 'Pork Chop', 'Frutti Di Mare']"
Gus’s World Famous Fried Chicken,/biz/guss-world-famous-fried-chicken-chicago,4.0,663,"Chicago, IL","Chicken Shop, Southern, Comfort Food",664,-1,"847 W Fulton Market, Chicago, IL 60607",,0,"['Chess Pie', 'Chocolate Chess Pie', '2 Piece White Chicken Breast and Wing Plate', '2 Piece Dark Chicken Thigh and Leg Plate', '8 Piece Dark Chicken Special', '3 Piece White 2 Breasts and Wing', 'Pecan Pie', 'Chicken Breast', '4 Piece Chicken Tenders Plate', 'Sweet Potato Pie']"
Omakase Yume,/biz/omakase-yume-chicago-2,4.5,84,"Chicago, IL","Sushi Bars, Japanese",84,-1,"651 W Washington Blvd, Chicago, IL 60661",,0,"['Matcha Panna Cotta', 'Foie Gras', 'Otoro', 'Miso Black Cod', 'Grilled Miso Cod', 'Fatty Tuna', 'Golden Eye Snapper', 'Misoyaki', 'Sake Salmon', 'Raw Sweet Shrimp']"
EL Ideas,/biz/el-ideas-chicago-2,4.5,328,"Chicago, IL",American (New),329,-1,"2419 W 14th St, Chicago, IL 60608",,0,"['Foie Gras', 'Wagyu Beef', 'Black Truffle', 'Quail', 'Potato Leek Soup', 'Veal', 'Chicken Liver', 'Octopus', 'Ossetra Caviar', 'Chorizo']"
Machu Picchu Restaurant,/biz/machu-picchu-restaurant-chicago,4.0,505,"Chicago, IL","Steakhouses, Peruvian, Seafood",505,-1,"3856 N Ashland Ave, Chicago, IL 60613",,0,"['Lomo Saltado', 'Papa Rellena', 'Ceviche Mixto', 'Papa a La Huancaina', 'Choclo Con Queso', 'Churrasco a Lo Pobre', 'Arroz Con Mariscos', 'Lomo Fino', 'Arroz Con Pollo', 'Flan']"
Blue Door Kitchen & Garden,/biz/blue-door-kitchen-and-garden-chicago-2,3.5,393,"Chicago, IL","American (Traditional), Comfort Food, Venues & Event Spaces",393,-1,"52 W Elm St, Chicago, IL 60610",,0,"['Deviled Eggs', 'Arts Hummingbird Cake', 'Buttermilk Fried Chicken', 'Brussels & Kale', 'Fish and Chips']"
Cozy Corner Restaurant & Pancake House,/biz/cozy-corner-restaurant-and-pancake-house-chicago,4.0,602,"Chicago, IL","Diners, Breakfast & Brunch, American (Traditional)",602,-1,"2294 N Milwaukee Ave, Chicago, IL 60647",,0,"['Chilaquiles', 'Meat Lovers Skillet', 'Fiesta Skillet', 'San Diego Egg White Sandwich', '2 Eggs', 'House Special Combo Meal']"
Native Foods,/biz/native-foods-chicago-5,4.0,611,"Chicago, IL","Vegan, American (New)",610,-1,"1484 N Milwaukee Ave, Chicago, IL 60622",,0,"['Chicken Run Ranch Burger', 'Twister Wrap', 'Meatball Sub', 'Soul Bowl', 'Scorpion Burger', 'Portobello Sausage Burgers', 'Greek Gyro Bowl', 'Native Chicken Wings', 'Sesame Kale Macro Bowl', 'Oklahoma Bacon Cheeseburger']"
Frances’ Deli and Brunchery,/biz/frances-deli-and-brunchery-chicago,3.5,447,"Chicago, IL","Delis, Breakfast & Brunch, Sandwiches",447,"[(400, 446)]","2552 N Clark St, Chicago, IL 60614",,0,"['Skillet', 'Real Roast Turkey Sandwich', 'Turkey Avocado Club', 'Hot Corned Beef Sandwich', 'Hot Pastrami Sandwich', 'Turkey Club Sandwich', 'Spinach and Mushroom Omelet']"
Duke Of Perth,/biz/duke-of-perth-chicago,4.0,578,"Chicago, IL","Pubs, Fish & Chips, Scottish",578,-1,"2913 N Clark St, Chicago, IL 60657",,0,"['Fish and Chips', 'Leek Pie', 'Fried Fish', 'Belhaven Twisted Thistle', 'Sean Connery Burger', 'Jumbo Wings', 'Bangers and Mash', ""Shepherd's Pie""]"
"Table, Donkey and Stick",/biz/table-donkey-and-stick-chicago,4.0,428,"Chicago, IL","Modern European, Wine Bars, Cocktail Bars",428,-1,"2728 W Armitage Ave, Chicago, IL 60647",,0,"['Alpine Burger', 'Poached Egg', 'Pork Rillettes', 'Swabian Pretzel', 'Pheasant Galantine', 'Crispy Tripe']"
Five Guys,/biz/five-guys-phoenix-9,3.0,126,"Phoenix, AZ","Burgers, Fast Food",126,-1,"50 W Jefferson St, Phoenix, AZ 85003",,0,[]
Band of Bohemia,/biz/band-of-bohemia-chicago,4.0,574,"Chicago, IL","Breweries, American (New), Cocktail Bars",574,-1,"4710 N Ravenswood Ave, Chicago, IL 60640",,0,"['Foie Gras', 'French Toast', 'Short Ribs', 'Fried Chicken Sandwich', 'Smoked Sturgeon', 'Duck Breast', 'Crispy Pork Belly', 'Pork Shank', 'Pork Collar', 'Bison Tartare']"
Enoteca Roma Ristorante,/biz/enoteca-roma-ristorante-chicago,4.0,483,"Chicago, IL","Wine Bars, Italian",483,-1,"2146 W Division St, Chicago, IL 60622",,0,"['Pear Ravioli', 'Panna Cotta Trio', 'Seafood Risotto', 'Flight of Bruschetta', 'Risotto Alla Pescatora', 'Venison Bolognese', 'Herb Gnocchi', 'Enoteca Sausage']"
Alhambra Palace,/biz/alhambra-palace-chicago,3.0,675,"Chicago, IL","Middle Eastern, Halal, Venues & Event Spaces",676,"[(0, 674)]","1240 W Randolph St, Chicago, IL 60607",,0,"['Lamb Tagine', 'Chilean Sea Bass', 'Filet Mignon', 'Chicken Kabob', 'Mezza Platter for 6', 'Lamb Kabob', 'Baba Ghanoush']"
Duck Duck Goat,/biz/duck-duck-goat-chicago,4.0,1363,"Chicago, IL",Chinese,1364,"[(1200, 1362)]","857 W Fulton Market, Chicago, IL 60607",,0,"['Duck Fried Rice', 'Beef Slap Noodles', 'Wood-fired Duck Hearts', 'Xiao Long Bao', 'Crab Rangoon', 'Shrimp Toast', 'Jiaozi', 'Dan Dan Noodles', 'Chongqing Chicken', 'Seafood Fried Rice']"
Roister,/biz/roister-chicago-2,4.0,728,"Chicago, IL","American (New), Breakfast & Brunch",728,-1,"951 W Fulton Market, Chicago, IL 60607",,0,"['Fried Chicken Sandwich', 'Aged Cheddar Rillettes', 'Terrine of Foie Gras', 'Chicken and Waffles', 'Spicy Cucumber Salad', 'Chicken and Chamomile', 'Street Corn Avocado Toast', 'Mediterranean Octopus', 'Hearth Roasted Banana Split', 'Duck Breast Cassoulet']"
Geja’s Cafe,/biz/gejas-cafe-chicago,4.0,1425,"Chicago, IL","Fondue, Wine Bars",1425,"[(1080, 1424)]","340 W Armitage Ave, Chicago, IL 60614",,0,"['Chocolate Fondue', 'Cheese Fondue', ""Prince Geja's Combination"", 'Prince Geja Dinner', 'Beef Tenderloin', 'Premier Dinner', 'Fondue Pot', 'Lobster Tail', 'Jumbo Shrimp']"
Cafe Central,/biz/cafe-central-chicago,4.0,235,"Chicago, IL",Puerto Rican,235,-1,"1437 W Chicago Ave, Chicago, IL 60642",,0,"['Beef Stew', 'Yellow Rice', 'Fried Pork Chops', 'Arroz Con Gandules', 'Mofongo', 'Roasted Pork', 'Goat Stew', 'Steak Jibarito', 'Flan', 'Chicken Stew Mixtas']"
Fat Willy’s Rib Shack,/biz/fat-willys-rib-shack-chicago,4.0,1090,"Chicago, IL",Barbeque,1090,"[(640, 1089)]","2416 W Schubert Ave, Chicago, IL 60647",,0,"['Pulled Pork', 'Fat Willy Burger', 'Baby Backs', 'Pulled Pork Sandwich', 'Beef Brisket', 'Smoked Beef Brisket Sandwich', 'Rib Tip Dinner', 'Pulled Chicken', 'Jalapeno Corn Fritters', 'Pulled Chicken Sandwich']"
Naf Naf Grill,/biz/naf-naf-grill-chicago-2,4.0,523,"Chicago, IL","Middle Eastern, Falafel, Salad",523,-1,"326 N Michigan Ave, Chicago, IL 60601",,0,"['Lentil Soup', 'Hummus Bowl', 'Shawarma Pita', 'Chicken Schwarma Plate', 'Falafel Pita', 'Steak Shawarma', 'Chicken Shwarma Salad Bowl', 'Falafel Bowl', 'Chicken Shawarma Bowl', 'Pita Sandwich']"
Sapori Trattoria,/biz/sapori-trattoria-chicago,4.5,2214,"Chicago, IL","Italian, Desserts",2213,"[(920, 2211), (0, 1)]","2701 N Halsted St, Chicago, IL 60614",,0,"['Panna Cotta', 'Bruschetta', 'Rigatoni Caprese', 'Pennette Cardinale', 'Fresh Chilean Sea Bass', 'Risotto Pescatore', 'Spaghetti Allo Scoglio', 'Spaghetti Barese', 'Gnocchi Al Brivido', 'Insalata Stella']"
Opart Thai House,/biz/opart-thai-house-chicago,4.0,934,"Chicago, IL",Thai,934,"[(340, 932)]","1906 S State St, Chicago, IL 60606",,0,"['Tiger Cry', 'Pad Thai', 'Crab Rangoon', 'Gaeng Panang Curry', 'Khao Soy', 'Curry Fried Rice', 'Chicken Satay', 'Kuay Tiew Kee Mao', 'Peanut Sauce Lover', 'Pad Kra Praow']"
3 Arts Club Cafe,/biz/3-arts-club-cafe-chicago-6,4.5,1091,"Chicago, IL","Cafes, American (Traditional), Mediterranean",1092,"[(320, 1091)]","1300 N Dearborn Pkwy, Chicago, IL 60610",,0,"['Burrata', 'Smoked Salmon', 'Rh Scramble', 'Lobster Roll', 'Rh Burger', 'Arugula Salad', 'Thick Cut Pork Belly Bacon', 'Avocado Toast', 'Kale Caesar Salad']"
Serai,/biz/serai-chicago,4.5,572,"Chicago, IL","Malaysian, Asian Fusion, Desserts",571,-1,"2169 N Milwaukee Ave, Chicago, IL 60647",,0,"['Roti Pratha', 'Char Koay Teow', 'Hainanese Chicken', '3 Chili Chicken', 'Drunken Noodles', 'Panang Chicken Curry', 'Mee Goreng', 'Mango Chicken', 'Cumin Lamb Skewers', 'Rendang Lamb']"
Tarbell’s The Tavern,/biz/tarbells-the-tavern-phoenix,4.0,141,"Phoenix, AZ","Bars, American (Traditional)",141,-1,"3209 E Camelback Rd, Phoenix, AZ 85018",/menu/tarbells-the-tavern-phoenix/lunch-menu,1,"['Deviled Eggs', 'Fresh Maine Lobster Roll', 'Scallop Ceviche', 'Green Chile Pork Stew', 'Grilled Scottish Salmon', 'Sloppy Joe Sliders']"
Ranch House Grille,/biz/ranch-house-grille-phoenix,4.0,330,"Phoenix, AZ","American (Traditional), Breakfast & Brunch, Comfort Food",330,-1,"5618 E Thomas Rd, Phoenix, AZ 85018",,0,"['Pork Chili Verde', 'Green Chile Burger', 'Chile Verde Burrito Platter', 'H.g. Huevos Rancheros Special', 'The Original Chicken Fried Steak and Eggs Special', 'Loco Moco Special']"
